"","time","transition","N_sim","trans_no","edge.length"
"1",0.252980038570417,"non_herb_large->non_herb_small",22,1,2
"2",0.300416874847275,"herb_small->non_herb_small",31,1,2
"3",0.408550763809907,"non_herb_large->non_herb_small",91,1,2
"4",0.49339332892984,"non_herb_large->herb_large",23,1,2
"5",0.601973295557509,"herb_small->non_herb_small",50,1,2
"6",0.695411336411317,"herb_small->herb_large",25,1,2
"7",0.81823235642078,"non_herb_large->non_herb_small",27,1,2
"8",1.97810039282146,"non_herb_large->non_herb_small",67,1,2
"9",2.32454181851306,"non_herb_large->non_herb_small",73,1,2
"10",2.39202611455788,"herb_small->non_herb_small",69,1,2
"11",2.46815705508341,"herb_small->non_herb_small",44,1,2
"12",2.50451543611235,"non_herb_large->non_herb_small",79,1,2
"13",2.74695922376046,"herb_large->herb_small",58,1,2
"14",2.78338884208745,"herb_small->herb_large",78,1,2
"15",2.79340477856936,"herb_large->herb_small",76,1,2
"16",2.98691261101514,"non_herb_large->non_herb_small",79,2,2
"17",3.07698640717378,"non_herb_large->non_herb_small",51,1,2
"18",3.24978762211992,"herb_small->herb_large",75,1,2
"19",3.52909253096208,"herb_small->non_herb_small",5,1,2
"20",3.58852075629849,"herb_large->herb_small",36,1,2
"21",3.67175804316161,"non_herb_large->non_herb_small",45,1,2
"22",4.10004454009169,"non_herb_small->herb_small",93,1,2
"23",4.30754330512558,"herb_large->herb_small",49,1,2
"24",4.32884144275124,"non_herb_small->non_herb_large",99,1,2
"25",4.45554384773541,"non_herb_large->non_herb_small",15,1,2
"26",4.72633140973875,"non_herb_large->non_herb_small",29,1,2
"27",4.91684429665212,"herb_small->non_herb_small",25,1,2
"28",5.77198708212036,"non_herb_small->herb_small",63,1,2
"29",6.58386656095767,"herb_small->non_herb_small",54,1,2
"30",6.79294678784735,"herb_small->non_herb_small",38,1,2
"31",7.03304474089773,"non_herb_large->non_herb_small",32,1,2
"32",7.2620343351059,"herb_small->non_herb_small",6,1,2
"33",7.49686541554433,"non_herb_large->non_herb_small",99,1,2
"34",7.66963254583644,"herb_large->herb_small",23,1,2
"35",8.22942568710956,"non_herb_large->non_herb_small",51,2,2
"36",9.26244626233201,"non_herb_large->non_herb_small",87,1,2
"37",9.4374285065369,"herb_small->non_herb_small",89,1,2
"38",9.53250894834298,"herb_small->non_herb_small",89,2,2
"39",9.64550384014704,"non_herb_small->herb_small",59,1,2
"40",9.70945596684737,"non_herb_large->herb_large",7,1,2
"41",9.75125633001709,"non_herb_small->herb_small",79,1,2
"42",10.3452633506512,"non_herb_large->non_herb_small",23,1,2
"43",11.3549055503963,"herb_large->herb_small",76,2,2
"44",11.4689434543637,"non_herb_small->herb_small",52,1,2
"45",11.4732111352568,"non_herb_small->non_herb_large",10,1,2
"46",12.6320107863532,"non_herb_large->non_herb_small",72,1,2
"47",13.0756116368747,"herb_large->non_herb_large",75,1,2
"48",13.253989310787,"non_herb_large->non_herb_small",41,1,2
"49",13.4583860276222,"non_herb_large->non_herb_small",92,1,2
"50",13.8192202308097,"non_herb_small->herb_small",62,1,2
"51",13.9889809988192,"non_herb_large->non_herb_small",96,1,2
"52",14.1035145549329,"herb_small->herb_large",94,1,2
"53",14.1263013347387,"non_herb_large->herb_large",98,1,2
"54",14.1514137114864,"non_herb_small->herb_small",2,1,2
"55",14.7474282393066,"non_herb_large->non_herb_small",70,1,2
"56",14.9796138215627,"non_herb_large->non_herb_small",73,2,2
"57",15.3845228442122,"non_herb_large->non_herb_small",80,1,2
"58",15.4974404021703,"non_herb_large->herb_large",46,1,2
"59",15.5259108588501,"herb_small->herb_large",36,1,2
"60",15.5842747964768,"non_herb_small->herb_small",99,1,2
"61",15.6870125835325,"non_herb_small->herb_small",87,1,2
"62",16.4799131704482,"herb_small->non_herb_small",37,1,2
"63",16.5462150950532,"herb_small->non_herb_small",58,1,2
"64",16.563994710024,"herb_small->non_herb_small",21,1,2
"65",16.5685371155885,"herb_small->non_herb_small",57,1,2
"66",16.9629322097865,"non_herb_large->non_herb_small",90,1,2
"67",17.0608765791717,"herb_small->non_herb_small",16,1,2
"68",17.1221272111293,"non_herb_small->herb_small",39,1,2
"69",17.1652478428649,"non_herb_large->non_herb_small",45,2,2
"70",17.3292245919496,"herb_large->herb_small",49,2,2
"71",17.8234558454364,"herb_small->non_herb_small",5,2,2
"72",18.5198230452428,"herb_small->non_herb_small",79,1,2
"73",19.1696884628028,"non_herb_large->non_herb_small",75,1,2
"74",19.5186853691611,"herb_small->non_herb_small",62,1,2
"75",19.7480267360288,"non_herb_large->non_herb_small",22,2,2
"76",19.7768836035925,"non_herb_large->non_herb_small",96,2,2
"77",21.1997928229248,"herb_small->non_herb_small",49,1,2
"78",21.3926264953562,"non_herb_large->non_herb_small",60,1,2
"79",23.3528445974711,"non_herb_large->non_herb_small",60,2,2
"80",23.3971312624068,"non_herb_large->non_herb_small",98,1,2
"81",23.5068557296737,"herb_small->non_herb_small",69,2,2
"82",23.590386228228,"herb_small->non_herb_small",19,1,2
"83",23.8681199731974,"herb_small->non_herb_small",9,1,2
"84",23.9999404255379,"non_herb_small->herb_small",96,1,2
"85",24.2229708361208,"non_herb_large->non_herb_small",83,1,2
"86",24.2380903379742,"non_herb_large->non_herb_small",87,2,2
"87",24.5555873816694,"non_herb_small->herb_small",13,1,2
"88",25.6470448048965,"non_herb_large->herb_large",91,1,2
"89",25.9046504970549,"non_herb_small->non_herb_large",67,1,2
"90",26.1365974594041,"non_herb_large->non_herb_small",74,1,2
"91",26.2593730811859,"non_herb_small->non_herb_large",25,1,2
"92",26.5707870080825,"non_herb_large->non_herb_small",80,2,2
"93",26.6647494686604,"herb_small->non_herb_small",95,1,2
"94",27.4495420531683,"herb_small->non_herb_small",52,1,2
"95",27.4767924014488,"non_herb_small->herb_small",77,1,2
"96",27.4825535251841,"non_herb_large->herb_large",97,1,2
"97",27.6989812536982,"non_herb_small->herb_small",56,1,2
"98",27.8580423125926,"non_herb_small->non_herb_large",42,1,2
"99",27.9022280888012,"non_herb_large->herb_large",83,1,3
"100",28.3396839780773,"non_herb_small->herb_small",73,1,3
"101",28.7734251965321,"non_herb_small->herb_small",20,1,3
"102",28.8532116381609,"non_herb_small->herb_small",59,2,3
"103",29.1906804312814,"herb_small->non_herb_small",12,1,3
"104",29.3485144895692,"non_herb_small->herb_small",77,2,3
"105",29.4781555536967,"non_herb_large->herb_large",10,1,3
"106",29.8737853834074,"non_herb_small->herb_small",96,2,3
"107",30.6845802214895,"non_herb_small->herb_small",51,1,3
"108",30.7283993364352,"herb_small->non_herb_small",16,2,3
"109",30.8229660534956,"herb_small->non_herb_small",26,1,3
"110",31.4098091375489,"non_herb_large->non_herb_small",4,1,3
"111",31.5737567166978,"non_herb_small->herb_small",42,1,3
"112",31.5987250421185,"herb_large->herb_small",94,1,3
"113",31.9766284089795,"herb_small->non_herb_large",78,1,3
"114",32.5136812436856,"herb_small->non_herb_small",9,2,3
"115",32.599701861211,"non_herb_large->non_herb_small",46,1,3
"116",33.0322521918247,"herb_small->non_herb_small",63,1,3
"117",33.1262210435278,"herb_small->non_herb_small",100,1,3
"118",33.4826685903774,"herb_large->non_herb_large",78,1,3
"119",33.7081099907379,"non_herb_small->non_herb_large",91,1,3
"120",33.7834621765885,"non_herb_small->non_herb_large",65,1,3
"121",33.8505047114215,"herb_small->non_herb_small",82,1,3
"122",33.8690321363131,"herb_small->non_herb_small",53,1,3
"123",33.9465854954863,"non_herb_small->non_herb_large",83,1,3
"124",33.9947265793467,"non_herb_small->herb_small",44,1,3
"125",34.0289261169148,"herb_small->non_herb_small",49,2,3
"126",34.2341331824777,"herb_small->non_herb_small",38,2,3
"127",34.2610962674238,"non_herb_large->non_herb_small",7,1,3
"128",34.352627478635,"non_herb_small->herb_small",2,2,3
"129",34.5751478199442,"herb_small->non_herb_small",82,2,3
"130",34.7864664434395,"non_herb_large->non_herb_small",81,1,3
"131",34.8249785106869,"non_herb_small->herb_small",54,1,3
"132",34.8765224190688,"herb_small->non_herb_small",95,2,3
"133",35.0778302397276,"non_herb_small->herb_small",40,1,3
"134",35.1410161898494,"non_herb_large->non_herb_small",42,1,3
"135",35.1452971022547,"herb_large->herb_small",46,1,3
"136",35.1963417097992,"non_herb_small->herb_small",52,2,3
"137",35.2590935304697,"herb_small->non_herb_small",59,1,3
"138",35.3257579641429,"non_herb_large->herb_large",27,1,3
"139",35.5271244082892,"non_herb_large->non_herb_small",81,2,3
"140",35.9345393409379,"non_herb_small->non_herb_large",52,1,3
"141",35.9414980943502,"non_herb_small->herb_small",61,1,3
"142",36.0737883693695,"non_herb_small->herb_small",8,1,3
"143",37.0485865448305,"non_herb_small->herb_small",75,1,3
"144",37.0968073657968,"non_herb_large->non_herb_small",41,2,3
"145",37.1095070742376,"herb_small->herb_large",77,1,3
"146",37.1299539815539,"non_herb_large->non_herb_small",78,1,3
"147",37.3209594936557,"non_herb_small->herb_small",45,1,3
"148",37.4461260141306,"non_herb_small->herb_small",60,1,3
"149",37.6276575578071,"herb_large->herb_small",30,1,3
"150",37.8758487740754,"non_herb_small->herb_small",42,2,3
"151",37.8971096418155,"non_herb_large->non_herb_small",81,3,3
"152",38.4014598045569,"non_herb_small->herb_small",33,1,3
"153",38.6284752267072,"herb_small->non_herb_small",54,2,3
"154",38.6891576944569,"herb_small->non_herb_small",59,2,3
"155",39.1502203233104,"non_herb_small->herb_small",39,2,3
"156",39.1692615841079,"herb_small->non_herb_small",33,1,3
"157",39.6053603016135,"herb_small->non_herb_small",93,1,3
"158",40.6068366204089,"non_herb_small->herb_small",35,1,3
"159",40.7269239476067,"non_herb_large->non_herb_small",97,1,3
"160",40.7491492607712,"non_herb_large->non_herb_small",52,1,3
"161",41.080963486439,"herb_small->non_herb_small",96,1,3
"162",41.2918995171507,"non_herb_small->herb_small",62,2,3
"163",41.9400260656044,"herb_large->herb_small",27,1,3
"164",42.3062283694421,"herb_small->non_herb_small",76,1,3
"165",42.5701788353434,"non_herb_small->non_herb_large",44,1,3
"166",42.5819592522558,"non_herb_small->herb_small",5,1,3
"167",42.9551486853029,"non_herb_large->non_herb_small",67,2,3
"168",43.5594645739714,"herb_small->non_herb_small",27,1,3
"169",43.5740113543356,"non_herb_large->non_herb_small",42,2,3
"170",44.1502340966914,"non_herb_large->non_herb_small",83,2,3
"171",44.2744029161055,"herb_small->non_herb_small",47,1,3
"172",44.4728436974079,"non_herb_large->non_herb_small",72,2,3
"173",44.848726465313,"herb_small->herb_large",45,1,3
"174",44.8715463304554,"herb_small->non_herb_small",62,2,3
"175",44.9726768246765,"non_herb_small->herb_small",17,1,3
"176",45.4008888542377,"non_herb_small->herb_small",64,1,3
"177",45.4486403665369,"non_herb_large->non_herb_small",78,2,3
"178",45.9140908777692,"non_herb_small->non_herb_large",17,1,3
"179",46.4151533076239,"herb_large->herb_small",97,1,3
"180",46.569089385517,"non_herb_small->non_herb_large",9,1,3
"181",46.7502712139491,"herb_small->non_herb_small",88,1,3
"182",46.8818236218494,"non_herb_small->herb_small",85,1,3
"183",47.3773942681496,"non_herb_small->non_herb_large",26,1,3
"184",47.970529703556,"herb_small->herb_large",42,1,3
"185",48.2480801086597,"non_herb_large->non_herb_small",4,2,3
"186",49.3064160980743,"herb_small->non_herb_small",42,1,3
"187",49.5789893134633,"herb_small->non_herb_small",13,1,3
"188",49.6861510148885,"herb_small->non_herb_small",94,1,3
"189",49.828374382519,"non_herb_small->herb_small",95,1,3
"190",50.1792438851764,"herb_small->non_herb_small",2,1,3
"191",50.4049837388892,"non_herb_small->herb_small",63,2,3
"192",51.3850043530579,"herb_small->non_herb_small",23,1,3
"193",51.5338200598945,"herb_small->non_herb_small",31,2,3
"194",52.424244351226,"non_herb_small->herb_small",79,2,3
"195",52.7632975745695,"non_herb_small->non_herb_large",65,2,3
"196",52.8487514995137,"herb_small->non_herb_small",60,1,3
"197",53.1597383457353,"non_herb_small->herb_small",73,2,3
"198",53.3872737811812,"herb_large->non_herb_large",77,1,3
"199",53.4374207369732,"non_herb_small->herb_small",75,2,3
"200",53.475022053919,"non_herb_small->herb_small",84,1,3
"201",53.7505650108271,"non_herb_large->non_herb_small",9,1,3
"202",54.3890097117882,"herb_small->non_herb_small",13,2,3
"203",54.5897654288097,"non_herb_small->herb_small",95,2,3
"204",55.0794845943484,"non_herb_large->non_herb_small",32,2,3
"205",55.3661509196839,"non_herb_small->herb_small",85,2,3
"206",55.5952336477997,"non_herb_small->herb_small",10,1,3
"207",55.7894582680716,"non_herb_small->herb_small",64,2,3
"208",56.0239280073936,"non_herb_small->non_herb_large",45,1,3
"209",56.1361326049234,"non_herb_small->herb_small",59,3,3
"210",56.1920167909893,"herb_small->non_herb_small",39,1,3
"211",56.3655530401533,"non_herb_small->herb_small",35,2,3
"212",56.801610235517,"herb_small->non_herb_small",53,2,3
"213",57.3602060892011,"non_herb_small->herb_small",55,1,3
"214",57.6388702452394,"non_herb_small->herb_small",63,3,3
"215",57.6698538619148,"herb_small->non_herb_small",49,3,3
"216",57.9239697879407,"herb_small->non_herb_small",40,1,3
"217",57.9489293879895,"herb_small->herb_large",53,1,3
"218",57.9649851083067,"herb_small->non_herb_small",37,2,3
"219",58.0115958076182,"non_herb_small->non_herb_large",52,2,3
"220",58.2925293920436,"herb_small->non_herb_small",87,1,3
"221",58.7948379858524,"herb_small->non_herb_small",6,2,3
"222",58.8409976331776,"non_herb_small->herb_small",87,2,3
"223",58.9327032956199,"herb_large->herb_small",30,2,3
"224",58.9472284965052,"non_herb_small->herb_small",40,2,3
"225",59.2190193165046,"non_herb_large->non_herb_small",77,1,3
"226",59.3494330400741,"non_herb_small->herb_small",1,1,3
"227",59.7580787744203,"non_herb_small->non_herb_large",43,1,3
"228",59.9453590067126,"non_herb_large->non_herb_small",27,2,3
"229",59.9807522846723,"non_herb_small->herb_small",59,4,3
"230",60.2808611138722,"herb_large->herb_small",36,2,3
"231",60.587184979954,"herb_small->non_herb_small",23,2,3
"232",60.9543515121692,"non_herb_large->non_herb_small",92,2,3
"233",60.965531458198,"non_herb_small->herb_small",88,1,3
"234",61.5483694658336,"herb_small->non_herb_small",26,2,3
"235",61.5490727657957,"herb_small->non_herb_small",54,3,3
"236",61.5621884999668,"non_herb_small->herb_small",78,1,3
"237",61.7038792160543,"non_herb_small->herb_small",58,1,3
"238",61.752620298525,"herb_small->non_herb_small",39,2,3
"239",61.8088344820677,"herb_large->herb_small",36,3,3
"240",61.9052057496566,"non_herb_small->herb_small",60,2,3
"241",61.9448419725773,"non_herb_small->herb_small",17,2,3
"242",62.1185214214999,"herb_small->non_herb_small",84,1,3
"243",62.1454847041196,"non_herb_small->herb_small",62,3,3
"244",62.3589931641745,"herb_small->herb_large",59,1,3
"245",62.4086514015712,"herb_small->non_herb_small",20,1,3
"246",62.6516841807892,"non_herb_small->herb_small",40,3,3
"247",62.8653112723094,"herb_small->non_herb_small",77,1,3
"248",63.0371209160795,"non_herb_small->herb_small",70,1,3
"249",63.3432781801238,"non_herb_small->non_herb_large",24,1,3
"250",64.1534822937764,"non_herb_small->herb_small",72,1,3
"251",64.524207734226,"non_herb_small->herb_small",62,4,3
"252",64.7884913651924,"herb_small->non_herb_small",88,2,3
"253",64.9157927678676,"herb_small->non_herb_small",36,1,3
"254",64.9316119659326,"herb_small->non_herb_small",47,2,3
"255",64.9790729315009,"herb_small->non_herb_small",55,1,3
"256",65.6622551507372,"herb_small->non_herb_small",100,2,3
"257",65.8968374338739,"herb_small->non_herb_small",73,1,3
"258",65.9259319685851,"herb_large->herb_small",59,1,3
"259",65.9940811927535,"non_herb_small->non_herb_large",83,2,3
"260",66.2994934596436,"non_herb_small->herb_small",27,1,3
"261",66.4287318146856,"herb_small->non_herb_small",14,1,3
"262",66.581701395035,"herb_small->non_herb_small",60,2,3
"263",66.6885880423447,"herb_small->herb_large",52,1,3
"264",67.0854501974448,"non_herb_small->herb_small",15,1,3
"265",67.4210051483556,"herb_small->non_herb_small",35,1,3
"266",67.6043204782154,"non_herb_large->non_herb_small",67,3,3
"267",67.9482822445224,"herb_small->herb_large",1,1,3
"268",68.2126689366171,"non_herb_large->non_herb_small",43,1,3
"269",68.5710489325068,"non_herb_small->herb_small",76,1,3
"270",68.7333818521106,"herb_large->herb_small",28,1,3
"271",69.1204666580424,"non_herb_large->herb_large",26,1,3
"272",69.1299033656706,"herb_small->non_herb_small",12,2,3
"273",69.1660112649985,"herb_small->non_herb_small",46,1,3
"274",69.215144783664,"herb_small->non_herb_small",68,1,3
"275",69.3192303724327,"non_herb_small->non_herb_large",51,1,3
"276",69.7520919373955,"non_herb_small->herb_small",34,1,3
"277",70.1573804091071,"non_herb_large->non_herb_small",83,3,3
"278",70.2038665920063,"non_herb_large->non_herb_small",7,2,3
"279",70.2790119527388,"herb_small->non_herb_small",10,1,3
"280",70.3355446735047,"non_herb_small->herb_small",2,3,3
"281",71.24892849095,"non_herb_small->non_herb_large",67,2,3
"282",71.270072377532,"non_herb_small->non_herb_large",82,1,3
"283",71.4191965338921,"non_herb_small->herb_small",13,2,3
"284",71.7387109985558,"non_herb_small->herb_small",93,2,3
"285",71.8263295622579,"herb_large->herb_small",98,1,3
"286",72.1225533768357,"non_herb_small->herb_small",7,1,3
"287",72.2405240632112,"non_herb_small->non_herb_large",66,1,3
"288",72.2461326963532,"non_herb_small->herb_small",68,1,3
"289",73.3995395686027,"herb_small->non_herb_small",14,2,3
"290",73.7071871852765,"non_herb_small->non_herb_large",10,2,3
"291",73.7818194441111,"non_herb_large->non_herb_small",90,2,3
"292",73.9184620333245,"non_herb_small->herb_small",86,1,3
"293",74.3604372771591,"non_herb_small->non_herb_large",61,1,3
"294",74.8333639454045,"non_herb_small->non_herb_large",11,1,3
"295",75.4335969594537,"herb_small->non_herb_small",88,3,3
"296",76.1862659141344,"herb_small->non_herb_small",2,2,3
"297",76.2390493531588,"herb_large->herb_small",52,1,3
"298",76.5601335390118,"non_herb_large->non_herb_small",67,4,3
"299",76.728516736426,"non_herb_small->herb_small",43,1,3
"300",76.8053178914237,"non_herb_large->non_herb_small",65,1,3
"301",76.8550235433131,"herb_small->non_herb_small",47,3,3
"302",77.5490096087142,"non_herb_small->herb_small",86,2,3
"303",77.657694667964,"non_herb_large->non_herb_small",91,2,3
"304",77.7677875707368,"non_herb_large->non_herb_small",83,4,3
"305",77.8781270640274,"herb_small->herb_large",64,1,3
"306",78.0092330505543,"herb_small->non_herb_small",76,2,3
"307",78.359320581808,"herb_small->non_herb_small",56,1,3
"308",78.5772499996995,"herb_small->non_herb_small",17,1,3
"309",79.2355999243457,"non_herb_small->non_herb_large",38,1,3
"310",79.4368551708911,"non_herb_small->non_herb_large",33,1,3
"311",79.5507970536193,"herb_large->herb_small",64,1,3
"312",79.7865483614735,"herb_small->non_herb_small",95,3,3
"313",79.8611454103355,"non_herb_small->non_herb_large",90,1,3
"314",79.9084176480065,"herb_small->non_herb_small",19,2,3
"315",80.4490072270126,"herb_small->non_herb_small",30,1,3
"316",80.751938543972,"non_herb_small->non_herb_large",69,1,3
"317",81.0790087667327,"herb_small->non_herb_small",14,3,3
"318",81.7609662983,"herb_small->non_herb_small",2,3,3
"319",82.3772954055941,"herb_small->non_herb_large",36,1,3
"320",82.424982573267,"herb_small->non_herb_small",93,2,3
"321",82.9099064637965,"herb_small->non_herb_small",68,2,3
"322",83.3093867362698,"non_herb_small->non_herb_large",76,1,3
"323",83.684375165123,"non_herb_small->herb_small",3,1,3
"324",83.6869908136849,"non_herb_small->non_herb_large",65,3,3
"325",83.7269726219679,"non_herb_small->herb_small",47,1,3
"326",84.101249245921,"herb_small->non_herb_small",78,1,3
"327",84.2643316461935,"non_herb_small->non_herb_large",22,1,3
"328",84.4046126873022,"non_herb_small->herb_small",88,2,3
"329",84.521424099312,"non_herb_large->non_herb_small",38,1,3
"330",84.5820184419607,"herb_small->non_herb_small",28,1,3
"331",84.6893048718736,"herb_small->non_herb_small",30,2,3
"332",84.789938991745,"non_herb_large->non_herb_small",25,1,3
"333",85.0631045171254,"herb_small->herb_large",64,2,3
"334",85.4373169946997,"herb_small->non_herb_small",8,1,3
"335",85.5255893558596,"herb_small->non_herb_small",88,4,3
"336",86.5613570320385,"non_herb_large->non_herb_small",65,2,3
"337",86.6455871620921,"non_herb_small->herb_small",24,1,3
"338",86.6809076465693,"non_herb_small->herb_small",35,3,3
"339",87.1752523320853,"herb_small->non_herb_small",44,2,3
"340",87.8412014819463,"herb_small->non_herb_small",68,3,3
"341",87.8612423202933,"non_herb_large->non_herb_small",45,3,3
"342",88.1539462126798,"herb_small->non_herb_small",3,1,3
"343",88.1663039065942,"non_herb_small->non_herb_large",73,1,3
"344",88.503716094398,"non_herb_large->non_herb_small",65,3,3
"345",88.5170000983171,"non_herb_small->herb_small",65,1,3
"346",88.5303923490588,"herb_small->non_herb_small",51,1,3
"347",88.6203209796025,"non_herb_small->non_herb_large",74,1,3
"348",89.0354780836168,"non_herb_small->herb_small",17,3,3
"349",89.051932748398,"non_herb_large->non_herb_small",82,1,3
"350",89.4474658953702,"non_herb_small->non_herb_large",86,1,3
"351",89.5401464751087,"non_herb_small->herb_small",77,3,3
"352",89.5733413741636,"non_herb_small->non_herb_large",49,1,3
"353",90.2774670715474,"herb_large->herb_small",53,1,3
"354",90.3107342895103,"non_herb_large->non_herb_small",74,2,3
"355",90.3975562933113,"non_herb_large->non_herb_small",25,2,3
"356",90.4858480720382,"herb_small->non_herb_small",26,3,3
"357",90.5783949118697,"non_herb_small->herb_small",42,3,3
"358",90.7320718410214,"herb_small->non_herb_small",5,3,3
"359",90.9623466328796,"herb_small->non_herb_small",16,3,3
"360",91.3251231275469,"non_herb_small->herb_small",89,1,3
"361",91.3952693880949,"herb_small->non_herb_small",21,2,3
"362",91.9225071445973,"herb_small->non_herb_small",62,3,3
"363",91.9713546226596,"herb_large->herb_small",83,1,3
"364",92.1644771516242,"herb_small->non_herb_small",59,3,3
"365",92.1985865981601,"herb_small->non_herb_small",99,1,3
"366",92.2518607487565,"non_herb_small->herb_small",98,1,3
"367",92.6925585635172,"herb_small->non_herb_small",7,1,3
"368",92.9214667684583,"non_herb_small->herb_small",38,1,3
"369",92.9946864966692,"non_herb_large->non_herb_small",49,1,3
"370",93.2115631360338,"herb_small->non_herb_small",35,2,3
"371",93.2317899091343,"herb_small->non_herb_small",59,4,3
"372",93.588609842685,"herb_small->herb_large",93,1,3
"373",93.7352514752982,"non_herb_small->non_herb_large",88,1,3
"374",93.8673708073868,"non_herb_large->non_herb_small",70,2,3
"375",94.097740086503,"herb_small->non_herb_small",13,3,3
"376",94.1649826425955,"herb_small->non_herb_small",97,1,3
"377",94.6066788668317,"herb_small->non_herb_small",96,2,3
"378",94.7195876884405,"herb_small->non_herb_small",57,2,3
"379",94.7786637064943,"herb_small->non_herb_small",53,3,3
"380",94.9107082368426,"herb_small->non_herb_small",34,1,3
"381",95.038761472498,"non_herb_small->non_herb_large",72,1,3
"382",95.1653086809677,"herb_large->herb_small",10,1,3
"383",95.2767262165129,"non_herb_small->herb_small",30,1,3
"384",95.2785968278735,"non_herb_small->herb_small",3,2,3
"385",95.282632445742,"herb_small->non_herb_small",79,2,3
"386",95.9115239489074,"herb_small->non_herb_small",38,3,3
"387",95.9148954336689,"herb_small->non_herb_small",57,3,3
"388",95.9966326278453,"herb_small->non_herb_small",86,1,3
"389",96.7743861399538,"non_herb_small->non_herb_large",80,1,3
"390",96.7986131903798,"herb_small->non_herb_small",78,2,3
"391",96.8673728709943,"herb_small->non_herb_small",98,1,3
"392",97.2079163647013,"herb_small->non_herb_small",15,1,3
"393",97.4289268951643,"non_herb_small->non_herb_large",23,1,3
"394",97.447567884089,"herb_large->non_herb_large",28,1,3
"395",97.492765041554,"non_herb_small->herb_small",45,2,3
"396",97.9781833549932,"non_herb_small->non_herb_large",41,1,3
"397",98.003323723492,"non_herb_small->herb_small",53,1,3
"398",98.0607340518636,"herb_large->non_herb_large",45,1,3
"399",98.179761002164,"herb_small->non_herb_small",12,3,3
"400",98.4939660706771,"herb_large->herb_small",25,1,3
"401",98.6021439386937,"herb_small->non_herb_small",94,2,3
"402",98.6892979335031,"herb_small->non_herb_small",99,2,3
"403",98.9265448551934,"non_herb_small->non_herb_large",32,1,3
"404",99.2473775823412,"non_herb_small->non_herb_large",60,1,3
"405",99.4084139218299,"non_herb_small->non_herb_large",29,1,3
"406",99.4953649264289,"herb_small->non_herb_small",63,2,3
"407",99.8329808333185,"non_herb_small->non_herb_large",14,1,3
"408",100.371636346069,"non_herb_small->herb_small",39,3,3
"409",100.53834711629,"non_herb_small->herb_small",21,1,3
"410",100.574718819477,"herb_small->non_herb_small",30,3,3
"411",100.600403207179,"herb_large->non_herb_large",46,1,3
"412",100.821923940366,"herb_small->non_herb_small",63,3,3
"413",101.344987428828,"non_herb_small->herb_small",78,2,3
"414",102.409787036653,"herb_small->non_herb_small",42,2,3
"415",102.445381321041,"non_herb_small->herb_small",3,3,3
"416",102.487249576275,"herb_small->non_herb_small",78,3,3
"417",102.488504571928,"non_herb_small->non_herb_large",94,1,3
"418",102.657125972796,"non_herb_large->non_herb_small",46,2,3
"419",102.845143777874,"non_herb_small->non_herb_large",12,1,3
"420",102.992108510509,"non_herb_small->non_herb_large",67,3,3
"421",103.18006130594,"herb_small->non_herb_small",53,4,3
"422",103.818999724186,"non_herb_small->non_herb_large",97,1,3
"423",104.041497146069,"non_herb_small->non_herb_large",95,1,3
"424",104.177356473289,"non_herb_small->non_herb_large",42,2,3
"425",104.817353702346,"herb_large->non_herb_large",93,1,3
"426",104.903142428289,"herb_small->non_herb_small",72,1,3
"427",104.908147390555,"non_herb_large->non_herb_small",42,3,3
"428",105.063858050549,"herb_small->non_herb_small",70,1,3
"429",105.535079612882,"herb_small->non_herb_small",76,3,3
"430",105.687705068821,"herb_small->non_herb_small",83,1,3
"431",106.328214408769,"non_herb_large->herb_large",15,1,3
"432",106.425204070647,"herb_small->non_herb_small",58,2,3
"433",106.579354244318,"herb_small->non_herb_small",54,4,3
"434",106.687004741399,"herb_large->non_herb_large",91,1,3
"435",106.845198491074,"herb_small->non_herb_small",40,2,3
"436",107.028270110188,"non_herb_large->non_herb_small",32,3,3
"437",107.033696658942,"non_herb_small->herb_small",81,1,3
"438",107.277488249067,"non_herb_large->non_herb_small",29,2,3
"439",107.364200994226,"non_herb_small->non_herb_large",7,1,3
"440",107.461871134484,"herb_small->non_herb_small",50,2,3
"441",107.46741474936,"non_herb_large->non_herb_small",41,3,3
"442",107.471303016864,"non_herb_small->non_herb_large",91,2,3
"443",107.587999722917,"non_herb_large->non_herb_small",10,1,3
"444",107.84094447879,"non_herb_small->non_herb_large",71,1,3
"445",107.986101536777,"herb_small->non_herb_small",88,5,3
"446",108.048950669034,"non_herb_small->herb_small",61,2,3
"447",108.071195529675,"herb_small->non_herb_small",21,3,3
"448",108.743279411504,"herb_small->non_herb_small",73,2,3
"449",108.953232354695,"non_herb_small->non_herb_large",54,1,3
"450",109.049436325185,"non_herb_small->non_herb_large",59,1,3
"451",109.061201181125,"non_herb_small->non_herb_large",13,1,3
"452",109.174776266521,"non_herb_small->non_herb_large",9,2,3
"453",109.33835695967,"non_herb_small->herb_small",88,3,3
"454",109.598086310719,"herb_large->non_herb_large",1,1,3
"455",110.134868000011,"non_herb_small->herb_small",34,2,3
"456",110.269658259084,"herb_small->non_herb_small",89,3,3
"457",110.532795162303,"non_herb_small->non_herb_large",99,2,3
"458",110.678480097773,"non_herb_small->herb_small",66,1,3
"459",110.99061593733,"herb_small->non_herb_small",3,2,3
"460",111.090752652899,"non_herb_small->herb_small",90,1,3
"461",111.342792790825,"non_herb_large->non_herb_small",29,3,3
"462",111.406943101304,"herb_small->non_herb_small",62,4,3
