"","time","transition","N_sim","trans_no","edge.length"
"470",161.72595262029,"other->megaherbivore",2,2,47
"471",161.778245272098,"other->megaherbivore",38,2,47
"472",161.839851645909,"megaherbivore->other",74,4,47
"473",161.889593435268,"other->megaherbivore",32,4,47
"474",161.906057162744,"megaherbivore->other",98,3,47
"475",161.964982404798,"other->megaherbivore",25,4,48
"476",162.013213179411,"other->megaherbivore",35,6,48
"477",162.076192921976,"megaherbivore->other",50,2,48
"478",162.154964279431,"other->megaherbivore",27,4,48
"479",162.421219179323,"other->megaherbivore",76,3,48
"480",162.422449419591,"megaherbivore->other",100,4,48
"481",162.560826904307,"other->megaherbivore",76,4,48
"482",162.594237661181,"other->megaherbivore",27,5,48
"483",162.758669829821,"megaherbivore->other",81,2,49
"484",162.761682862005,"other->megaherbivore",62,4,49
"485",162.81413973945,"megaherbivore->other",13,2,49
"486",162.833055567464,"megaherbivore->other",12,2,49
"487",162.836872004209,"other->megaherbivore",31,4,49
"488",162.901506608953,"other->megaherbivore",72,4,49
"489",162.941937777325,"other->megaherbivore",10,3,49
"490",163.005530955453,"other->megaherbivore",77,5,49
"491",163.090810523823,"megaherbivore->other",89,5,49
"492",163.151467081999,"other->megaherbivore",34,2,49
"493",163.20641436264,"megaherbivore->other",10,4,50
"494",163.249737296265,"other->megaherbivore",45,2,50
"495",163.287203781204,"other->megaherbivore",98,2,50
"496",163.302225922197,"other->megaherbivore",81,4,50
"497",163.311393529475,"other->megaherbivore",44,3,50
"498",163.439516974349,"other->megaherbivore",60,5,50
"499",163.46940716509,"other->megaherbivore",93,2,50
"500",163.47185708856,"megaherbivore->other",20,2,50
"501",163.55563396153,"other->megaherbivore",80,3,50
"502",163.59464710005,"other->megaherbivore",73,4,50
"503",163.63466723282,"other->megaherbivore",28,3,51
"504",163.663735004887,"other->megaherbivore",3,3,51
"505",163.666549563986,"other->megaherbivore",20,3,51
"506",163.685190055227,"other->megaherbivore",38,3,51
"507",163.695816454297,"megaherbivore->other",22,4,51
"508",163.773634366367,"other->megaherbivore",66,3,51
"509",164.042968057255,"megaherbivore->other",65,5,52
"510",164.141199573966,"other->megaherbivore",41,4,52
"511",164.14787609157,"megaherbivore->other",50,3,52
"512",164.267183630048,"megaherbivore->other",29,3,52
"513",164.584351172967,"megaherbivore->other",25,6,52
"514",164.747014106414,"megaherbivore->other",69,3,52
"515",164.857259038087,"other->megaherbivore",26,2,52
"516",164.917197270138,"other->megaherbivore",15,4,52
"517",165.255691552067,"other->megaherbivore",16,2,53
"518",165.349409983214,"other->megaherbivore",39,3,53
"519",165.359397982426,"other->megaherbivore",19,2,53
"520",165.489047351387,"other->megaherbivore",28,4,53
"521",165.525428793861,"other->megaherbivore",62,5,53
"522",165.601346444533,"other->megaherbivore",20,4,53
"523",165.778201281966,"other->megaherbivore",96,3,53
"524",165.958886741769,"other->megaherbivore",93,3,54
"525",166.098727752205,"other->megaherbivore",58,2,56
"526",166.141714458334,"other->megaherbivore",26,3,56
"527",166.189706039415,"other->megaherbivore",64,3,56
"528",166.196065606746,"other->megaherbivore",76,5,56
"529",166.235182436323,"other->megaherbivore",87,3,56
"530",166.276260311507,"other->megaherbivore",57,3,56
