"Binomial.1.2","Condition_Met"
"Scaptonyx_fusicaudus",0
"Scelidodon_chiliensis",1
"Scelidotherium_leptocephalum",1
"Sciurillus_pusillus",0
"Sciurocheirus_alleni",0
"Sciurocheirus_gabonensis",0
"Sciurotamias_davidianus",0
"Sciurotamias_forresti",0
"Sciurus_aberti",0
"Sciurus_aestuans",0
"Sciurus_alleni",0
"Sciurus_anomalus",0
"Sciurus_arizonensis",0
"Sciurus_aureogaster",0
"Sciurus_carolinensis",0
"Sciurus_colliaei",0
"Sciurus_deppei",0
"Sciurus_flammifer",0
"Sciurus_gilvigularis",0
"Sciurus_granatensis",0
"Sciurus_griseus",0
"Sciurus_ignitus",0
"Sciurus_igniventris",0
"Sciurus_lis",0
"Sciurus_nayaritensis",0
"Sciurus_niger",0
"Sciurus_oculatus",0
"Sciurus_pucheranii",0
"Sciurus_pyrrhinus",0
"Sciurus_richmondi",0
"Sciurus_sanborni",0
"Sciurus_spadiceus",0
"Sciurus_stramineus",0
"Sciurus_variegatoides",0
"Sciurus_vulgaris",0
"Sciurus_yucatanensis",0
"Scolomys_melanops",0
"Scolomys_ucayalensis",0
"Scotinomys_teguina",0
"Scotinomys_xerampelinus",0
"Scutisorex_somereni",0
"Sekeetamys_calurus",0
"Selevinia_betpakdalaensis",0
"Semnopithecus_ajax",1
"Semnopithecus_dussumieri",1
"Semnopithecus_entellus",1
"Semnopithecus_hector",1
"Semnopithecus_hypoleucos",0
"Semnopithecus_priam",1
"Semnopithecus_schistaceus",1
"Setifer_setosus",0
"Setonix_brachyurus",0
"Sicista_armenica",0
"Sicista_betulina",0
"Sicista_caucasica",0
"Sicista_caudata",0
"Sicista_concolor",0
"Sicista_kazbegica",0
"Sicista_kluchorica",0
"Sicista_napaea",0
"Sicista_pseudonapaea",0
"Sicista_severtzovi",0
"Sicista_strandi",0
"Sicista_subtilis",0
"Sicista_tianshanica",0
"Sigmodon_alleni",0
"Sigmodon_alstoni",0
"Sigmodon_arizonae",0
"Sigmodon_fulviventer",0
"Sigmodon_hirsutus",0
"Sigmodon_hispidus",0
"Sigmodon_inopinatus",0
"Sigmodon_leucotis",0
"Sigmodon_mascotensis",0
"Sigmodon_ochrognathus",0
"Sigmodon_peruanus",0
"Sigmodon_planifrons",0
"Sigmodon_toltecus",0
"Sigmodontomys_alfari",0
"Sigmodontomys_aphrastus",0
"Simias_concolor",0
"Simosthenurus_maddocki",1
"Simosthenurus_occidentalis",1
"Simosthenurus_pales",1
"Sinomegaceros_ordosianus",1
"Sinomegaceros_yabei",1
"Sivacobus_sankaliai",1
"Smilodon_fatalis",0
"Smilodon_populator",0
"Sminthopsis_aitkeni",0
"Sminthopsis_archeri",0
"Sminthopsis_bindi",0
"Sminthopsis_butleri",0
"Sminthopsis_crassicaudata",0
"Sminthopsis_dolichura",0
"Sminthopsis_douglasi",0
"Sminthopsis_fuliginosus",0
"Sminthopsis_gilberti",0
"Sminthopsis_granulipes",0
"Sminthopsis_griseoventer",0
"Sminthopsis_hirtipes",0
"Sminthopsis_leucopus",0
"Sminthopsis_longicaudata",0
"Sminthopsis_macroura",0
"Sminthopsis_murina",0
"Sminthopsis_ooldea",0
"Sminthopsis_psammophila",0
"Sminthopsis_virginiae",0
"Sminthopsis_youngsoni",0
"Smutsia_gigantea",0
"Smutsia_temminckii",0
"Soergelia_minor",1
"Solenodon_cubanus",0
"Solenodon_marcanoi",0
"Solenodon_paradoxus",0
"Solisorex_pearsoni",0
"Solomys_ponceleti",0
"Solomys_salamonis",0
"Solomys_salebrosus",0
"Solomys_sapientis",0
"Solomys_spriggsarum",0
"Sommeromys_macrorhinos",0
"Sooretamys_angouya",0
"Sorex_alaskanus",0
"Sorex_alpinus",0
"Sorex_antinorii",0
"Sorex_araneus",0
"Sorex_arcticus",0
"Sorex_arizonae",0
"Sorex_arunchi",0
"Sorex_asper",0
"Sorex_bairdi",0
"Sorex_bedfordiae",0
"Sorex_bendirii",0
"Sorex_buchariensis",0
"Sorex_caecutiens",0
"Sorex_camtschatica",0
"Sorex_cansulus",0
"Sorex_cinereus",0
"Sorex_coronatus",0
"Sorex_cylindricauda",0
"Sorex_daphaenodon",0
"Sorex_dispar",0
"Sorex_emarginatus",0
"Sorex_excelsus",0
"Sorex_fumeus",0
"Sorex_gracillimus",0
"Sorex_granarius",0
"Sorex_haydeni",0
"Sorex_hosonoi",0
"Sorex_hoyi",0
"Sorex_isodon",0
"Sorex_ixtlanensis",0
"Sorex_jacksoni",0
"Sorex_kozlovi",0
"Sorex_leucogaster",0
"Sorex_longirostris",0
"Sorex_lyelli",0
"Sorex_macrodon",0
"Sorex_maritimensis",0
"Sorex_mediopua",0
"Sorex_merriami",0
"Sorex_milleri",0
"Sorex_minutissimus",0
"Sorex_minutus",0
"Sorex_mirabilis",0
"Sorex_monticolus",0
"Sorex_nanus",0
"Sorex_neomexicanus",0
"Sorex_oreopolus",0
"Sorex_orizabae",0
"Sorex_ornatus",0
"Sorex_pacificus",0
"Sorex_palustris",0
"Sorex_planiceps",0
"Sorex_portenkoi",0
"Sorex_preblei",0
"Sorex_pribilofensis",0
"Sorex_raddei",0
"Sorex_roboratus",0
"Sorex_rohweri",0
"Sorex_samniticus",0
"Sorex_satunini",0
"Sorex_saussurei",0
"Sorex_sclateri",0
"Sorex_shinto",0
"Sorex_sinalis",0
"Sorex_sonomae",0
"Sorex_stizodon",0
"Sorex_tenellus",0
"Sorex_thibetanus",0
"Sorex_trowbridgii",0
"Sorex_tundrensis",0
"Sorex_ugyunak",0
"Sorex_unguiculatus",0
"Sorex_vagrans",0
"Sorex_ventralis",0
"Sorex_veraecrucis",0
"Sorex_veraepacis",0
"Sorex_volnuchini",0
"Sorex_yukonicus",0
"Soricomys_kalinga",0
"Soricomys_musseri",0
"Soriculus_nigrescens",0
"Spalacopus_cyanus",0
"Spalax_arenarius",0
"Spalax_ehrenbergi",0
"Spalax_giganteus",0
"Spalax_graecus",0
"Spalax_leucodon",0
"Spalax_microphthalmus",0
"Spalax_nehringi",0
"Spalax_uralensis",0
"Spalax_zemni",0
"Spelaeomys_florensis",0
"Speothos_venaticus",0
"Spermophilopsis_leptodactylus",0
"Spermophilus_alashanicus",0
"Spermophilus_brevicauda",0
"Spermophilus_citellus",0
"Spermophilus_dauricus",0
"Spermophilus_erythrogenys",0
"Spermophilus_fulvus",0
"Spermophilus_major",0
"Spermophilus_musicus",0
"Spermophilus_pallidicauda",0
"Spermophilus_pygmaeus",0
"Spermophilus_ralli",0
"Spermophilus_relictus",0
"Spermophilus_suslicus",0
"Spermophilus_taurensis",0
"Spermophilus_xanthoprymnus",0
"Spilocuscus_kraemeri",0
"Spilocuscus_maculatus",0
"Spilocuscus_papuensis",0
"Spilocuscus_rufoniger",0
"Spilocuscus_wilsoni",0
"Spilogale_angustifrons",0
"Spilogale_gracilis",0
"Spilogale_putorius",0
"Spilogale_pygmaea",0
"Spirocerus_kiakhtensis",1
"Srilankamys_ohiensis",0
"Steatomys_bocagei",0
"Steatomys_caurinus",0
"Steatomys_cuppedius",0
"Steatomys_jacksoni",0
"Steatomys_krebsii",0
"Steatomys_opimus",0
"Steatomys_parvus",0
"Steatomys_pratensis",0
"Stegodon_florensis",1
"Stegodon_orientalis",1
"Stegodon_trigonocephalus",1
"Stenocephalemys_albipes",0
"Stenocephalemys_albocaudata",0
"Stenocephalemys_griseicauda",0
"Stenocephalemys_ruppi",0
"Stephanorhinus_hemitoechus",1
"Stephanorhinus_kirchbergensis",1
"Sthenurus_andersoni",1
"Sthenurus_atlas",1
"Sthenurus_stirlingi",1
"Sthenurus_tindalei",1
"Stochomys_longicaudatus",0
"Stockoceros_conklingi",1
"Strigocuscus_celebensis",0
"Strigocuscus_pelengensis",0
"Stylodipus_andrewsi",0
"Stylodipus_sungorus",0
"Stylodipus_telum",0
"Suncus_aequatorius",0
"Suncus_ater",0
"Suncus_dayi",0
"Suncus_etruscus",0
"Suncus_fellowesgordoni",0
"Suncus_hosei",0
"Suncus_hututsi",0
"Suncus_infinitesimus",0
"Suncus_lixus",0
"Suncus_madagascariensis",0
"Suncus_malayanus",0
"Suncus_megalura",0
"Suncus_mertensi",0
"Suncus_montanus",0
"Suncus_murinus",0
"Suncus_remyi",0
"Suncus_stoliczkanus",0
"Suncus_varilla",0
"Suncus_zeylanicus",0
"Sundamys_infraluteus",0
"Sundamys_maxi",0
"Sundamys_muelleri",0
"Sundasciurus_brookei",0
"Sundasciurus_davensis",0
"Sundasciurus_fraterculus",0
"Sundasciurus_hippurus",0
"Sundasciurus_hoogstraali",0
"Sundasciurus_jentinki",0
"Sundasciurus_juvencus",0
"Sundasciurus_lowii",0
"Sundasciurus_mindanensis",0
"Sundasciurus_moellendorffi",0
"Sundasciurus_philippinensis",0
"Sundasciurus_rabori",0
"Sundasciurus_samarensis",0
"Sundasciurus_steerii",0
"Sundasciurus_tenuis",0
"Surdisorex_norae",0
"Surdisorex_polulus",0
"Surdisorex_schlitteri",0
"Suricata_suricatta",0
"Sus_ahoenobarbus",0
"Sus_barbatus",0
"Sus_brachgnathus",0
"Sus_bucculentus",0
"Sus_cebifrons",0
"Sus_celebensis",0
"Sus_oliveri",0
"Sus_philippensis",0
"Sus_scrofa",0
"Sus_verrucosus",0
"Sylvicapra_grimmia",0
"Sylvilagus_aquaticus",0
"Sylvilagus_audubonii",0
"Sylvilagus_bachmani",0
"Sylvilagus_brasiliensis",0
"Sylvilagus_cognatus",0
"Sylvilagus_cunicularius",0
"Sylvilagus_dicei",0
"Sylvilagus_floridanus",0
"Sylvilagus_graysoni",0
"Sylvilagus_insonus",0
"Sylvilagus_mansuetus",0
"Sylvilagus_nuttallii",0
"Sylvilagus_obscurus",0
"Sylvilagus_palustris",0
"Sylvilagus_robustus",0
"Sylvilagus_transitionalis",0
"Sylvilagus_varynaensis",0
"Sylvisorex_akaibei",0
"Sylvisorex_camerunensis",0
"Sylvisorex_granti",0
"Sylvisorex_howelli",0
"Sylvisorex_isabellae",0
"Sylvisorex_johnstoni",0
"Sylvisorex_konganensis",0
"Sylvisorex_lunaris",0
"Sylvisorex_morio",0
"Sylvisorex_ollula",0
"Sylvisorex_oriundus",0
"Sylvisorex_pluvialis",0
"Sylvisorex_silvanorum",0
"Sylvisorex_vulcanorum",0
"Symphalangus_syndactylus",0
"Synaptomys_borealis",0
"Synaptomys_cooperi",0
"Syncerus_caffer",1
"Syntheosciurus_brochus",0
"Tachyglossus_aculeatus",0
"Tachyoryctes_macrocephalus",0
"Tachyoryctes_splendens",0
"Taeromys_arcuatus",0
"Taeromys_callitrichus",0
"Taeromys_celebensis",0
"Taeromys_hamatus",0
"Taeromys_microbullatus",0
"Taeromys_punicans",0
"Taeromys_taerae",0
"Talpa_altaica",0
"Talpa_caeca",0
"Talpa_caucasica",0
"Talpa_davidiana",0
"Talpa_europaea",0
"Talpa_levantis",0
"Talpa_occidentalis",0
"Talpa_romana",0
"Talpa_stankovici",0
"Tamandua_mexicana",0
"Tamandua_tetradactyla",0
"Tamias_striatus",0
"Tamiasciurus_douglasii",0
"Tamiasciurus_hudsonicus",0
"Tamiasciurus_mearnsi",0
"Tamiops_macclellandii",0
"Tamiops_maritimus",0
"Tamiops_rodolphii",0
"Tamiops_swinhoei",0
"Tapecomys_primus",0
"Tapirus_augustus",1
"Tapirus_bairdii",1
"Tapirus_indicus",1
"Tapirus_merriami",1
"Tapirus_pinchaque",1
"Tapirus_rondoniensis",1
"Tapirus_terrestris",1
"Tapirus_veroensis",1
"Tarsipes_rostratus",0
"Tarsius_bancanus",0
"Tarsius_dentatus",0
"Tarsius_lariang",0
"Tarsius_pelengensis",0
"Tarsius_pumilus",0
"Tarsius_sangirensis",0
"Tarsius_syrichta",0
"Tarsius_tarsier",0
"Tarsius_tumpara",0
"Tarsius_wallacei",0
"Tarsomys_apoensis",0
"Tarsomys_echinatus",0
"Tateomys_macrocercus",0
"Tateomys_rhinogradoides",0
"Tatera_indica",0
"Taterillus_arenarius",0
"Taterillus_congicus",0
"Taterillus_emini",0
"Taterillus_gracilis",0
"Taterillus_lacustris",0
"Taterillus_petteri",0
"Taterillus_pygargus",0
"Taterillus_tranieri",0
"Taxidea_taxus",0
"Tayassu_pecari",1
"Tenrec_ecaudatus",0
"Tetracerus_quadricornis",1
"Tetrameryx_shuleri",1
"Thallomys_loringi",0
"Thallomys_nigricauda",0
"Thallomys_paedulcus",0
"Thallomys_shortridgei",0
"Thalpomys_cerradensis",0
"Thalpomys_lasiotis",0
"Thamnomys_kempi",0
"Thamnomys_schoutedeni",0
"Thamnomys_venustus",0
"Thaptomys_nigrita",0
"Theriodictis_tarijensis",0
"Theropithecus_gelada",1
"Thomasomys_apeco",0
"Thomasomys_aureus",0
"Thomasomys_baeops",0
"Thomasomys_bombycinus",0
"Thomasomys_caudivarius",0
"Thomasomys_cinereiventer",0
"Thomasomys_cinereus",0
"Thomasomys_cinnameus",0
"Thomasomys_daphne",0
"Thomasomys_eleusis",0
"Thomasomys_erro",0
"Thomasomys_gracilis",0
"Thomasomys_hudsoni",0
"Thomasomys_hylophilus",0
"Thomasomys_incanus",0
"Thomasomys_ischyrus",0
"Thomasomys_kalinowskii",0
"Thomasomys_ladewi",0
"Thomasomys_laniger",0
"Thomasomys_macrotis",0
"Thomasomys_monochromos",0
"Thomasomys_niveipes",0
"Thomasomys_notatus",0
"Thomasomys_onkiro",0
"Thomasomys_oreas",0
"Thomasomys_paramorum",0
"Thomasomys_popayanus",0
"Thomasomys_praetor",0
"Thomasomys_pyrrhonotus",0
"Thomasomys_rosalinda",0
"Thomasomys_silvestris",0
"Thomasomys_taczanowskii",0
"Thomasomys_ucucha",0
"Thomasomys_vestitus",0
"Thomasomys_vulcani",0
"Thomomys_bottae",0
"Thomomys_bulbivorus",0
"Thomomys_clusius",0
"Thomomys_idahoensis",0
"Thomomys_mazama",0
"Thomomys_monticola",0
"Thomomys_talpoides",0
"Thomomys_townsendii",0
"Thomomys_umbrinus",0
"Thrichomys_apereoides",0
"Thrichomys_inermis",0
"Thrichomys_laurentius",0
"Thrichomys_pachyurus",0
"Thryonomys_gregorianus",0
"Thryonomys_swinderianus",0
"Thylacinus_cynocephalus",0
"Thylacoleo_carnifex",0
"Thylamys_cinderella",0
"Thylamys_citellus",0
"Thylamys_elegans",0
"Thylamys_fenestrae",0
"Thylamys_karimii",0
"Thylamys_macrurus",0
"Thylamys_pallidior",0
"Thylamys_pulchellus",0
"Thylamys_pusillus",0
"Thylamys_tatei",0
"Thylamys_velutinus",0
"Thylamys_venustus",0
"Thylogale_billardierii",0
"Thylogale_browni",0
"Thylogale_brunii",0
"Thylogale_calabyi",0
"Thylogale_christenseni",0
"Thylogale_lanatus",0
"Thylogale_stigmatica",0
"Thylogale_thetis",0
"Tlacuatzin_canescens",0
"Tokudaia_muenninki",0
"Tokudaia_osimensis",0
"Tokudaia_tokunoshimensis",0
"Tolypeutes_matacus",0
"Tolypeutes_tricinctus",0
"Tonkinomys_daovantieni",0
"Toromys_grandis",0
"Toromys_rhipidurus",0
"Toxodon_platensis",1
"Trachypithecus_auratus",0
"Trachypithecus_barbei",0
"Trachypithecus_cristatus",0
"Trachypithecus_delacouri",0
"Trachypithecus_francoisi",0
"Trachypithecus_geei",0
"Trachypithecus_germaini",0
"Trachypithecus_hatinhensis",0
"Trachypithecus_johnii",1
"Trachypithecus_laotum",0
"Trachypithecus_obscurus",0
"Trachypithecus_phayrei",0
"Trachypithecus_pileatus",1
"Trachypithecus_poliocephalus",0
"Trachypithecus_shortridgei",1
"Trachypithecus_vetulus",0
"Tragelaphus_angasii",1
"Tragelaphus_buxtoni",1
"Tragelaphus_derbianus",1
"Tragelaphus_eurycerus",1
"Tragelaphus_imberbis",1
"Tragelaphus_oryx",1
"Tragelaphus_scriptus",1
"Tragelaphus_spekii",1
"Tragelaphus_strepsiceros",1
"Tragulus_javanicus",0
"Tragulus_kanchil",0
"Tragulus_napu",0
"Tragulus_nigricans",0
"Tragulus_versicolor",0
"Tragulus_williamsoni",0
"Transandinomys_bolivaris",0
"Transandinomys_talamancae",0
"Tremarctos_floridanus",1
"Tremarctos_ornatus",1
"Trichosurus_caninus",0
"Trichosurus_cunninghami",0
"Trichosurus_vulpecula",0
"Trichys_fasciculata",0
"Trigonodops_lopesi",1
"Trinomys_albispinus",0
"Trinomys_dimidiatus",0
"Trinomys_eliasi",0
"Trinomys_gratiosus",0
"Trinomys_iheringi",0
"Trinomys_mirapitanga",0
"Trinomys_moojeni",0
"Trinomys_paratus",0
"Trinomys_setosus",0
"Trinomys_yonenagae",0
"Trogopterus_xanthipes",0
"Troposodon_minor",1
"Tryphomys_adustus",0
"Tscherskia_triton",0
"Tupaia_belangeri",0
"Tupaia_chrysogaster",0
"Tupaia_dorsalis",0
"Tupaia_glis",0
"Tupaia_gracilis",0
"Tupaia_javanica",0
"Tupaia_longipes",0
"Tupaia_minor",0
"Tupaia_moellendorffi",0
"Tupaia_montana",0
"Tupaia_nicobarica",0
"Tupaia_palawanensis",0
"Tupaia_picta",0
"Tupaia_splendidula",0
"Tupaia_tana",0
"Tylomys_bullaris",0
"Tylomys_fulviventer",0
"Tylomys_mirae",0
"Tylomys_nudicaudus",0
"Tylomys_panamensis",0
"Tylomys_tumbalensis",0
"Tylomys_watsoni",0
"Tympanoctomys_aureus",0
"Tympanoctomys_barrerae",0
"Tympanoctomys_kirchnerorum",0
"Tympanoctomys_loschalchalerosorum",0
"Typhlomys_cinereus",0
"Uranomys_ruddi",0
"Urocitellus_armatus",0
"Urocitellus_beldingi",0
"Urocitellus_brunneus",0
"Urocitellus_canus",0
"Urocitellus_columbianus",0
"Urocitellus_elegans",0
"Urocitellus_mollis",0
"Urocitellus_parryii",0
"Urocitellus_richardsonii",0
"Urocitellus_townsendii",0
"Urocitellus_undulatus",0
"Urocitellus_washingtoni",0
"Urocyon_cinereoargenteus",0
"Urocyon_littoralis",0
"Urogale_everetti",0
"Uromys_anak",0
"Uromys_boeadii",0
"Uromys_caudimaculatus",0
"Uromys_emmae",0
"Uromys_hadrourus",0
"Uromys_imperator",0
"Uromys_neobritannicus",0
"Uromys_porculus",0
"Uromys_rex",0
"Uromys_siebersi",0
"Uropsilus_andersoni",0
"Uropsilus_gracilis",0
"Uropsilus_investigator",0
"Uropsilus_soricipes",0
"Urotrichus_talpoides",0
"Ursus_americanus",0
"Ursus_arctos",0
"Ursus_maritimus",0
"Ursus_spelaeus",1
"Ursus_thibetanus",0
"Valgipes_bucklandi",1
"Vandeleuria_nilagirica",0
"Vandeleuria_nolthenii",0
"Vandeleuria_oleracea",0
"Varecia_rubra",0
"Varecia_variegata",0
"Vernaya_fulva",0
"Vicugna_vicugna",1
"Viverra_civettina",0
"Viverra_megaspila",0
"Viverra_tangalunga",0
"Viverra_zibetha",0
"Viverricula_indica",0
"Voalavo_antsahabensis",0
"Voalavo_gymnocaudus",0
"Volemys_millicens",0
"Volemys_musseri",0
"Vombatus_hacketti",1
"Vombatus_ursinus",1
"Vormela_peregusna",0
"Vulpes_bengalensis",0
"Vulpes_cana",0
"Vulpes_chama",0
"Vulpes_corsac",0
"Vulpes_ferrilata",0
"Vulpes_lagopus",0
"Vulpes_macrotis",0
"Vulpes_pallida",0
"Vulpes_rueppellii",0
"Vulpes_velox",0
"Vulpes_vulpes",0
"Vulpes_zerda",0
"Wallabia_bicolor",1
"Wallabia_kitcheneri",1
"Warendja_wakefieldi",1
"Wiedomys_cerradensis",0
"Wiedomys_pyrrhorhinos",0
"Wilfredomys_oenax",0
"Wyulda_squamicaudata",0
"Xaymaca_fulvopulvis",0
"Xenomys_nelsoni",0
"Xenorhinotherium_bahiense",1
"Xenothrix_mcgregori",0
"Xenuromys_barbatus",0
"Xeromys_myoides",0
"Xerospermophilus_mohavensis",0
"Xerospermophilus_perotensis",0
"Xerospermophilus_spilosoma",0
"Xerospermophilus_tereticaudus",0
"Xerus_erythropus",0
"Xerus_inauris",0
"Xerus_princeps",0
"Xerus_rutilus",0
"Zaedyus_pichiy",0
"Zaglossus_attenboroughi",0
"Zaglossus_bartoni",0
"Zaglossus_bruijnii",0
"Zaglossus_hacketti",0
"Zalophus_californianus",0
"Zalophus_japonicus",0
"Zalophus_wollebaeki",0
"Zapus_hudsonius",0
"Zapus_princeps",0
"Zapus_trinotatus",0
"Zelotomys_hildegardeae",0
"Zelotomys_woosnami",0
"Zenkerella_insignis",0
"Zygodontomys_brevicauda",0
"Zygodontomys_brunneus",0
"Zygogeomys_trichopus",0
"Zygomaturus_trilobus",1
"Zyzomys_argurus",0
"Zyzomys_maini",0
"Zyzomys_palatalis",0
"Zyzomys_pedunculatus",0
"Zyzomys_woodwardi",0
